UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,anomaly,anomaly_score
289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,1,0.11382033785667955
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,1,0.12294145586887917
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,1,0.12423257592926412
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,1,0.13169956906033387
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,1,0.0984605666339542
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,1,0.11992105567415262
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,1,0.10085001107218194
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,1,0.08518694565655466
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,1,0.11834669878639076
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,1,0.06723600395484586
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,-1,-0.028725743242865476
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,1,0.11639349323703924
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,1,0.108821349571953
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,1,0.07148295964160267
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,1,0.11498279698383967
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,1,0.13131165015541146
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,1,0.07142352088798021
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,-1,-0.030193686201585246
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,1,0.11046146075385532
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,1,0.12056330715478991
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,1,0.09270674508674592
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,1,0.1260936206590771
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,1,0.12630820822471278
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,1,0.12967748633190845
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,1,0.12065214034203414
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,1,0.07753714172311699
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,1,0.05422728364193119
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,1,0.09746956286481806
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,1,0.09262459650354288
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,1,0.08692717627078883
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,1,0.1199689804310986
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,1,0.1079513501124767
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,1,0.12177754638329197
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,1,0.10478249864129735
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,1,0.12694703746587266
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,1,0.10207866594902293
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,1,0.1339543064373342
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,1,0.08278865448436118
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,1,0.12616914790744227
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,1,0.07516842571510196
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,1,0.08247541581255458
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,1,0.07919193526076873
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,1,0.10680073592026562
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,1,0.09173952049319439
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,1,0.11369234097181602
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,1,0.0905181373337613
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,1,0.11226583812243596
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,1,0.04534991464164406
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,-1,-0.018935679308741293
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,1,0.0640812670834906
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,1,0.10772246768803206
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,1,0.0806876887093223
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,1,0.11959021992968638
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,1,0.0943993384711444
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,1,0.11448032107135891
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,1,0.10194734514980491
345,M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,-1,-0.09520003765901075
346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,1,0.10271438401473337
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,1,0.1180803243432042
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,1,0.11450032740928084
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,1,0.09582925400321896
350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,1,0.10493699565343917
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,1,0.1102404715881169
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,1,0.09622128013770531
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,1,0.10836337321740475
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,1,0.08932490073484461
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,1,0.10338700455542049
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,1,0.10921526058784548
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,1,0.10094688674359947
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,1,0.1029765739512768
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,1,0.12094250327440859
360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,1,0.10575774009193295
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,1,0.11946137100158788
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,1,0.11527302021563951
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,1,0.09437737272673147
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,1,0.11165493687776468
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,1,0.07438188008319291
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,1,0.04326202035756632
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,1,0.11214601773613297
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,1,0.11172725508610337
369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,1,0.12203301142001405
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,1,0.11431883907860746
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,1,0.10850835070260717
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,1,0.10697668902383295
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,1,0.09535302087247666
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,1,0.11836301681899492
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,1,0.12074671868260567
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,1,0.11642388727808534
377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,1,0.08952888640502588
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,1,0.07533554703208978
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,1,0.05899522549090708
380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,1,0.054193247245789555
381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,-1,-0.09421592663514389
382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,1,0.11392047563649499
383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,1,0.09607042484560585
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,1,0.04140525090896319
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,1,0.07136685452056957
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,1,0.11606776051581652
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,1,0.0760761603781942
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,1,0.009671556909010004
389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,1,0.11038053073816173
390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,1,0.08029324887937539
391,L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,1,0.11839887678481986
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,1,0.12357288914817771
393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,1,0.12384835942104722
394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,1,0.07657554209681994
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,1,0.11551147768639591
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,1,0.12029528325378314
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,1,0.1238233750531677
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,1,0.06348761582335782
399,H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,1,0.12070677801155894
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,1,0.10236673974687488
401,L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,-1,-0.03616366101001334
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,1,0.07344909487655937
403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,1,0.09308623781083497
404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,1,0.004171864766023825
405,L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,1,0.07686405475346159
406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,1,0.03958415447720842
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,1,0.09591943813746989
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,1,0.10425252158635012
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,1,0.12489181319643916
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,1,0.12697218908818825
411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,1,0.12263684353213855
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,1,0.12185285536958007
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,1,0.10630998317422696
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,1,0.10542122895085049
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,1,0.10013242063278072
416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,1,0.11734435115669561
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,1,0.12342627621807023
418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,1,0.10197058072705256
419,L47598,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,-1,-0.045701872066314486
420,M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,1,0.12141355682850635
421,M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,1,0.07880856563408356
422,M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,1,0.09528023128149687
423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,1,0.05858612401052954
424,L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,1,0.12423806427640743
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,1,0.11904768806608323
426,M15285,M,297.3,308.4,1665,28.9,17,0,0,0,0,0,0,1,0.08541447209504632
427,L47606,L,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,1,0.11750094839307357
428,M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,1,0.12668856716307514
429,M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,1,0.11830225794137811
430,L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,-1,-0.009156923899078961
431,L47610,L,297.5,308.6,1596,37.1,30,0,0,0,0,0,0,1,0.11691066060874117
432,L47611,L,297.5,308.5,1446,41.9,32,0,0,0,0,0,0,1,0.1296395634719938
433,M15292,M,297.6,308.5,1466,39.7,34,0,0,0,0,0,0,1,0.1283253126368844
434,M15293,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,0,1,0.0360683302578968
435,M15294,M,297.5,308.5,1484,44.7,40,0,0,0,0,0,0,1,0.12745550403060724
436,L47615,L,297.4,308.3,1493,41.2,43,0,0,0,0,0,0,1,0.1293134051238476
437,L47616,L,297.3,308.3,1504,36.3,45,0,0,0,0,0,0,1,0.12036973946505275
438,L47617,L,297.3,308.3,1538,38.5,47,0,0,0,0,0,0,1,0.12001228582862755
439,L47618,L,297.4,308.4,1341,52.2,49,0,0,0,0,0,0,1,0.0801706956248669
440,M15299,M,297.4,308.3,1535,34.6,51,0,0,0,0,0,0,1,0.10934309498237105
441,L47620,L,297.4,308.5,1389,39.2,54,0,0,0,0,0,0,1,0.11366661566047187
442,H29855,H,297.5,308.5,1393,46.6,56,0,0,0,0,0,0,1,0.11836368611900094
443,L47622,L,297.4,308.5,1399,61.5,61,1,0,0,1,0,0,1,0.04006535326005556
444,H29857,H,297.4,308.5,1469,45.1,63,0,0,0,0,0,0,1,0.12915298190762814
445,L47624,L,297.4,308.4,1582,37.2,68,0,0,0,0,0,0,1,0.11894531794481145
446,L47625,L,297.5,308.6,1793,26.7,70,0,0,0,0,0,0,1,0.05684254926784105
447,L47626,L,297.5,308.6,1452,39.0,72,0,0,0,0,0,0,1,0.12502367043562446
448,M15307,M,297.6,308.7,1376,59.9,74,0,0,0,0,0,0,1,0.044114418261933075
449,L47628,L,297.5,308.6,1552,44.9,77,0,0,0,0,0,0,1,0.10500757883280343
450,L47629,L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0,1,0.10807406804806108
451,M15310,M,297.6,308.7,1419,41.7,81,0,0,0,0,0,0,1,0.12179668925450127
452,H29865,H,297.5,308.6,1440,46.1,84,0,0,0,0,0,0,1,0.12471702056493544
453,M15312,M,297.4,308.6,1643,31.0,89,0,0,0,0,0,0,1,0.09203115825597818
454,L47633,L,297.4,308.7,1510,36.2,92,0,0,0,0,0,0,1,0.12004517153100824
455,L47634,L,297.4,308.7,1468,46.6,94,0,0,0,0,0,0,1,0.12514857150587244
456,L47635,L,297.4,308.7,1429,57.4,96,0,0,0,0,0,0,1,0.06011764298909228
457,H29870,H,297.3,308.7,1478,47.6,98,0,0,0,0,0,0,1,0.11478454463185384
458,L47637,L,297.4,308.6,1276,53.6,103,0,0,0,0,0,0,1,0.04625602573825327
459,L47638,L,297.3,308.6,1486,42.6,105,0,0,0,0,0,0,1,0.12647736360553746
460,L47639,L,297.4,308.6,1476,42.3,107,0,0,0,0,0,0,1,0.1344849580931527
461,H29874,H,297.3,308.6,1431,42.0,109,0,0,0,0,0,0,1,0.1211737182423605
462,L47641,L,297.4,308.7,1402,40.2,114,0,0,0,0,0,0,1,0.114669653625113
463,L47642,L,297.4,308.7,1433,43.4,116,0,0,0,0,0,0,1,0.12717341773602242
464,L47643,L,297.4,308.7,2874,4.2,118,1,0,0,1,0,0,-1,-0.10733225536051771
465,L47644,L,297.3,308.6,1511,35.7,120,0,0,0,0,0,0,1,0.10887390571567995
466,M15325,M,297.3,308.6,1456,42.9,122,0,0,0,0,0,0,1,0.12370918099812872
467,L47646,L,297.2,308.5,1550,41.5,125,0,0,0,0,0,0,1,0.11084853027841218
468,L47647,L,297.2,308.5,2182,16.5,127,0,0,0,0,0,0,-1,-0.04568847578718749
469,L47648,L,297.3,308.7,1619,31.6,129,0,0,0,0,0,0,1,0.09199823865432422
470,M15329,M,297.3,308.8,1586,32.7,131,0,0,0,0,0,0,1,0.09773573581750988
471,H29884,H,297.3,308.8,1499,44.2,134,0,0,0,0,0,0,1,0.11766780723086595
472,H29885,H,297.3,308.8,1419,42.4,139,0,0,0,0,0,0,1,0.11874794757856699
473,M15332,M,297.4,309.0,1497,41.8,144,0,0,0,0,0,0,1,0.12513129151997193
474,M15333,M,297.4,309.0,1520,37.0,147,0,0,0,0,0,0,1,0.12029467552928041
475,L47654,L,297.4,309.1,1478,49.8,150,0,0,0,0,0,0,1,0.09717460367071751
476,L47655,L,297.4,309.1,1380,41.1,152,0,0,0,0,0,0,1,0.10894302178258142
477,L47656,L,297.4,309.0,1570,37.9,154,0,0,0,0,0,0,1,0.11458839981840674
478,H29891,H,297.4,309.0,1468,41.4,156,0,0,0,0,0,0,1,0.12868954473996924
479,L47658,L,297.4,309.0,1833,22.6,161,0,0,0,0,0,0,1,0.03432592572370341
480,M15339,M,297.4,308.9,1323,57.3,163,0,0,0,0,0,0,1,0.04243373506964443
481,L47660,L,297.4,309.0,1583,32.0,166,0,0,0,0,0,0,1,0.0902827741304118
482,M15341,M,297.3,309.0,1556,39.5,168,0,0,0,0,0,0,1,0.11499995742449665
483,L47662,L,297.3,309.0,1548,37.4,171,0,0,0,0,0,0,1,0.1159132950483221
484,L47663,L,297.4,309.0,1324,56.9,173,0,0,0,0,0,0,1,0.04867200152588669
485,L47664,L,297.4,309.0,1568,33.7,175,0,0,0,0,0,0,1,0.0985240674433937
486,M15345,M,297.4,309.0,1685,30.7,177,0,0,0,0,0,0,1,0.08290233437415523
487,M15346,M,297.4,309.1,1582,35.9,180,0,0,0,0,0,0,1,0.10670070628114925
488,M15347,M,297.4,309.1,1463,35.0,183,0,0,0,0,0,0,1,0.11421760934245062
489,L47668,L,297.4,309.2,1584,42.8,186,0,0,0,0,0,0,1,0.099118564969648
490,M15349,M,297.5,309.2,1347,55.8,188,0,0,0,0,0,0,1,0.05873117257259708
491,L47670,L,297.4,309.2,1459,37.9,191,0,0,0,0,0,0,1,0.11706560412326594
492,L47671,L,297.4,309.2,1420,45.6,193,0,0,0,0,0,0,1,0.11259113729839126
493,L47672,L,297.5,309.3,1404,43.5,195,0,0,0,0,0,0,1,0.10713099729578468
494,L47673,L,297.5,309.3,1470,38.8,197,0,0,0,0,0,0,1,0.11076765115982284
495,L47674,L,297.6,309.4,1326,49.8,199,0,0,0,0,0,0,1,0.07339632435112331
496,H29909,H,297.5,309.3,1459,49.7,201,0,0,0,0,0,0,1,0.09035524727591471
497,M15356,M,297.5,309.2,1530,40.0,206,0,0,0,0,0,0,1,0.1096306394819303
498,L47677,L,297.4,309.0,1505,39.2,209,0,0,0,0,0,0,1,0.12353986681425588
499,L47678,L,297.5,309.1,1611,30.2,211,0,0,0,0,0,0,1,0.08641202704935336
500,L47679,L,297.5,309.1,1515,35.1,213,0,0,0,0,0,0,1,0.11208560467341505
501,M15360,M,297.5,309.2,1804,27.4,215,0,0,0,0,0,0,1,0.04011354803832301
502,M15361,M,297.6,309.3,1464,46.2,218,0,0,0,0,0,0,1,0.10577344845268727
503,L47682,L,297.6,309.2,1390,43.3,221,0,0,0,0,0,0,1,0.11008506321116074
504,M15363,M,297.6,309.2,1442,48.1,0,0,0,0,0,0,0,1,0.106243346900248
505,M15364,M,297.6,309.3,1529,41.9,3,0,0,0,0,0,0,1,0.10343342019914253
506,L47685,L,297.6,309.3,1610,35.0,6,0,0,0,0,0,0,1,0.08361285172267258
507,L47686,L,297.6,309.3,1543,34.3,8,0,0,0,0,0,0,1,0.0888622707560221
508,H29921,H,297.8,309.4,1445,48.2,10,0,0,0,0,0,0,1,0.10911298709284512
509,L47688,L,297.7,309.3,1893,24.6,15,0,0,0,0,0,0,1,0.008180205888731695
510,M15369,M,297.6,309.3,1415,41.3,17,0,0,0,0,0,0,1,0.10614552109572556
511,L47690,L,297.5,309.3,1564,37.5,20,0,0,0,0,0,0,1,0.10145144247858617
512,L47691,L,297.5,309.3,1479,39.4,22,0,0,0,0,0,0,1,0.11175144226220562
513,L47692,L,297.5,309.2,1426,44.8,24,0,0,0,0,0,0,1,0.11264201781870636
514,L47693,L,297.4,309.2,1428,38.8,26,0,0,0,0,0,0,1,0.11384502999387491
515,L47694,L,297.4,309.2,1620,33.2,28,0,0,0,0,0,0,1,0.08660301671331666
516,L47695,L,297.5,309.2,1715,28.0,30,0,0,0,0,0,0,1,0.06244458469333014
517,L47696,L,297.5,309.3,1732,29.9,32,0,0,0,0,0,0,1,0.0504868844879931
518,M15377,M,297.5,309.4,1391,58.2,34,0,0,0,0,0,0,1,0.059446438887160946
519,L47698,L,297.6,309.5,1924,20.6,37,0,0,0,0,0,0,-1,-0.008352421449981495
520,M15379,M,297.7,309.5,2027,19.8,39,0,0,0,0,0,0,-1,-0.01603748409620931
521,L47700,L,297.6,309.5,1617,36.2,42,0,0,0,0,0,0,1,0.08916716100485261
522,L47701,L,297.5,309.4,1497,35.8,44,0,0,0,0,0,0,1,0.09782673544348297
523,M15382,M,297.5,309.5,1448,43.7,46,0,0,0,0,0,0,1,0.10899588309544583
524,L47703,L,297.4,309.4,1401,45.9,49,0,0,0,0,0,0,1,0.10645238586076278
525,L47704,L,297.4,309.4,1620,35.4,51,0,0,0,0,0,0,1,0.08201653226944383
526,L47705,L,297.4,309.4,1466,45.5,53,0,0,0,0,0,0,1,0.10803580431368587
527,L47706,L,297.6,309.5,1373,50.6,55,0,0,0,0,0,0,1,0.09191062157071328
528,M15387,M,297.6,309.6,1592,35.8,57,0,0,0,0,0,0,1,0.09364760040299569
529,M15388,M,297.5,309.5,1553,42.4,60,0,0,0,0,0,0,1,0.09813096269805777
530,L47709,L,297.6,309.5,1569,36.2,63,0,0,0,0,0,0,1,0.10213946156094389
531,M15390,M,297.6,309.5,1709,32.2,65,0,0,0,0,0,0,1,0.05972198007446794
532,L47711,L,297.6,309.5,1549,34.9,68,0,0,0,0,0,0,1,0.09645271699179753
533,L47712,L,297.5,309.4,1443,45.4,70,0,0,0,0,0,0,1,0.10811773444664213
534,L47713,L,297.5,309.3,1675,29.8,72,0,0,0,0,0,0,1,0.06594859910799278
535,L47714,L,297.5,309.3,1623,33.4,74,0,0,0,0,0,0,1,0.07844560083362717
536,H29949,H,297.4,309.3,1365,52.4,76,0,0,0,0,0,0,1,0.07995576549857719
537,L47716,L,297.4,309.3,1759,24.8,81,0,0,0,0,0,0,1,0.037858394875576296
538,H29951,H,297.4,309.3,1516,43.0,83,0,0,0,0,0,0,1,0.10541777629051746
539,M15398,M,297.4,309.3,1499,36.8,88,0,0,0,0,0,0,1,0.10740820576358434
540,M15399,M,297.4,309.3,1775,25.8,91,0,0,0,0,0,0,1,0.03710956144843047
541,L47720,L,297.4,309.4,1473,45.5,94,0,0,0,0,0,0,1,0.1078163608395023
542,L47721,L,297.4,309.4,1296,52.3,96,0,0,0,0,0,0,1,0.0493302232937437
543,L47722,L,297.5,309.4,1803,24.7,98,0,0,0,0,0,0,1,0.028199256662873484
544,H29957,H,297.5,309.3,1563,36.1,100,0,0,0,0,0,0,1,0.10072456258123824
545,M15404,M,297.5,309.4,1831,26.6,105,0,0,0,0,0,0,1,0.03208723362059929
546,L47725,L,297.6,309.4,1958,22.1,108,0,0,0,0,0,0,-1,-0.005763158749121033
547,L47726,L,297.5,309.4,1809,24.3,110,0,0,0,0,0,0,1,0.028573951722609126
548,M15407,M,297.5,309.4,1482,39.3,112,0,0,0,0,0,0,1,0.1124538601171331
549,L47728,L,297.4,309.3,1332,53.2,115,0,0,0,0,0,0,1,0.0634652023420581
550,L47729,L,297.4,309.2,1437,40.4,117,0,0,0,0,0,0,1,0.11801034539731547
551,L47730,L,297.4,309.2,1698,29.4,119,0,0,0,0,0,0,1,0.06677248121925616
552,L47731,L,297.4,309.2,1274,54.3,121,0,0,0,0,0,0,1,0.03990378191228716
553,M15412,M,297.4,309.3,1622,35.0,123,0,0,0,0,0,0,1,0.08382568614220581
554,M15413,M,297.4,309.3,1564,36.0,126,0,0,0,0,0,0,1,0.10088178706556228
555,H29968,H,297.5,309.4,1368,45.3,129,0,0,0,0,0,0,1,0.09969128683598644
556,M15415,M,297.4,309.4,1539,42.2,134,0,0,0,0,0,0,1,0.10457862206490703
557,L47736,L,297.5,309.4,1357,50.1,137,0,0,0,0,0,0,1,0.08577759635310817
558,M15417,M,297.5,309.4,1433,48.3,139,0,0,0,0,0,0,1,0.1001274677579041
559,L47738,L,297.5,309.4,1650,34.6,142,0,0,0,0,0,0,1,0.0774885879009014
560,L47739,L,297.5,309.4,1503,40.6,144,0,0,0,0,0,0,1,0.10585926540777679
561,L47740,L,297.5,309.4,1318,58.2,146,0,0,0,0,0,0,1,0.0403431144432459
562,M15421,M,297.5,309.4,1678,34.4,148,0,0,0,0,0,0,1,0.07598892242141853
563,L47742,L,297.6,309.5,1574,30.9,151,0,0,0,0,0,0,1,0.07718384915273957
564,L47743,L,297.7,309.6,1529,35.2,153,0,0,0,0,0,0,1,0.1112128080372431
565,H29978,H,297.6,309.6,1669,32.1,155,0,0,0,0,0,0,1,0.07298474339910743
566,H29979,H,297.7,309.7,1570,35.8,160,0,0,0,0,0,0,1,0.10092916986831901
567,M15426,M,297.6,309.7,1541,33.7,165,0,0,0,0,0,0,1,0.08318925374983727
568,M15427,M,297.7,309.7,1680,30.2,168,0,0,0,0,0,0,1,0.0756532796743783
569,L47748,L,297.8,309.7,1935,22.1,171,0,0,0,0,0,0,1,0.007863705051701864
570,M15429,M,297.7,309.6,1596,35.2,173,0,0,0,0,0,0,1,0.10192240886943049
571,L47750,L,297.7,309.7,1498,41.0,176,0,0,0,0,0,0,1,0.10879405141569604
572,M15431,M,297.8,309.8,1676,29.0,178,0,0,0,0,0,0,1,0.06872122912525458
573,L47752,L,297.8,309.9,1351,49.0,181,0,0,0,0,0,0,1,0.08407186460286403
574,L47753,L,297.9,309.9,1472,45.0,183,0,0,0,0,0,0,1,0.108817948629092
575,M15434,M,297.9,310.0,1439,41.7,185,0,0,0,0,0,0,1,0.10549868976060728
576,M15435,M,297.9,309.9,1410,55.4,188,0,0,0,0,0,0,1,0.0712093304197744
577,H29990,H,297.7,309.7,1440,51.1,191,0,0,0,0,0,0,1,0.09392394782103791
